source_domain,source,source_id,target_domain,target,target_id,relationship,code
Common,Grouping,grouping,Business,Business Object,business-object,Aggregation,G
Common,Grouping,grouping,Business,Business Object,business-object,Assignment,I
Common,Grouping,grouping,Business,Business Object,business-object,Realization,R
Common,Grouping,grouping,Business,Business Object,business-object,Serving,V
Common,Grouping,grouping,Business,Business Object,business-object,Access,A
Common,Grouping,grouping,Business,Business Object,business-object,Influence,N
Common,Grouping,grouping,Business,Business Object,business-object,Association,O
Common,Grouping,grouping,Business,Business Object,business-object,Specialization,S
Common,Grouping,grouping,Business,Business Object,business-object,Flow,F
Common,Grouping,grouping,Business,Business Object,business-object,Triggering,T
Common,Grouping,grouping,Business,Product,product,Composition,C
Common,Grouping,grouping,Business,Product,product,Aggregation,G
Common,Grouping,grouping,Business,Product,product,Assignment,I
Common,Grouping,grouping,Business,Product,product,Realization,R
Common,Grouping,grouping,Business,Product,product,Serving,V
Common,Grouping,grouping,Business,Product,product,Access,A
Common,Grouping,grouping,Business,Product,product,Influence,N
Common,Grouping,grouping,Business,Product,product,Association,O
Common,Grouping,grouping,Business,Product,product,Specialization,S
Common,Grouping,grouping,Business,Product,product,Flow,F
Common,Grouping,grouping,Business,Product,product,Triggering,T
Common,Grouping,grouping,Application,Application Component,application-component,Composition,C
Common,Grouping,grouping,Application,Application Component,application-component,Aggregation,G
Common,Grouping,grouping,Application,Application Component,application-component,Assignment,I
Common,Grouping,grouping,Application,Application Component,application-component,Realization,R
Common,Grouping,grouping,Application,Application Component,application-component,Serving,V
Common,Grouping,grouping,Application,Application Component,application-component,Access,A
Common,Grouping,grouping,Application,Application Component,application-component,Influence,N
Common,Grouping,grouping,Application,Application Component,application-component,Association,O
Common,Grouping,grouping,Application,Application Component,application-component,Specialization,S
Common,Grouping,grouping,Application,Application Component,application-component,Flow,F
Common,Grouping,grouping,Application,Application Component,application-component,Triggering,T
Common,Grouping,grouping,Application,Application Interface,application-interface,Composition,C
Common,Grouping,grouping,Application,Application Interface,application-interface,Aggregation,G
Common,Grouping,grouping,Application,Application Interface,application-interface,Assignment,I
Common,Grouping,grouping,Application,Application Interface,application-interface,Realization,R
Common,Grouping,grouping,Application,Application Interface,application-interface,Serving,V
Common,Grouping,grouping,Application,Application Interface,application-interface,Access,A
Common,Grouping,grouping,Application,Application Interface,application-interface,Influence,N
Common,Grouping,grouping,Application,Application Interface,application-interface,Association,O
Common,Grouping,grouping,Application,Application Interface,application-interface,Specialization,S
Common,Grouping,grouping,Application,Application Interface,application-interface,Flow,F
Common,Grouping,grouping,Application,Application Interface,application-interface,Triggering,T
Common,Grouping,grouping,Application,Data Object,data-object,Composition,C
Common,Grouping,grouping,Application,Data Object,data-object,Aggregation,G
Common,Grouping,grouping,Application,Data Object,data-object,Assignment,I
Common,Grouping,grouping,Application,Data Object,data-object,Realization,R
Common,Grouping,grouping,Application,Data Object,data-object,Serving,V
Common,Grouping,grouping,Application,Data Object,data-object,Access,A
Common,Grouping,grouping,Application,Data Object,data-object,Influence,N
Common,Grouping,grouping,Application,Data Object,data-object,Association,O
Common,Grouping,grouping,Application,Data Object,data-object,Specialization,S
Common,Grouping,grouping,Application,Data Object,data-object,Flow,F
Common,Grouping,grouping,Application,Data Object,data-object,Triggering,T
Common,Grouping,grouping,Technology,Artifact,artifact,Composition,C
Common,Grouping,grouping,Technology,Artifact,artifact,Aggregation,G
Common,Grouping,grouping,Technology,Artifact,artifact,Assignment,I
Common,Grouping,grouping,Technology,Artifact,artifact,Realization,R
Common,Grouping,grouping,Technology,Artifact,artifact,Serving,V
Common,Grouping,grouping,Technology,Artifact,artifact,Access,A
Common,Grouping,grouping,Technology,Artifact,artifact,Influence,N
Common,Grouping,grouping,Technology,Artifact,artifact,Association,O
Common,Grouping,grouping,Technology,Artifact,artifact,Specialization,S
Common,Grouping,grouping,Technology,Artifact,artifact,Flow,F
Common,Grouping,grouping,Technology,Artifact,artifact,Triggering,T
Common,Grouping,grouping,Technology,Communication Network,communication-network,Composition,C
Common,Grouping,grouping,Technology,Communication Network,communication-network,Aggregation,G
Common,Grouping,grouping,Technology,Communication Network,communication-network,Assignment,I
Common,Grouping,grouping,Technology,Communication Network,communication-network,Realization,R
Common,Grouping,grouping,Technology,Communication Network,communication-network,Serving,V
Common,Grouping,grouping,Technology,Communication Network,communication-network,Access,A
Common,Grouping,grouping,Technology,Communication Network,communication-network,Influence,N
Common,Grouping,grouping,Technology,Communication Network,communication-network,Association,O
Common,Grouping,grouping,Technology,Communication Network,communication-network,Specialization,S
Common,Grouping,grouping,Technology,Communication Network,communication-network,Flow,F
Common,Grouping,grouping,Technology,Communication Network,communication-network,Triggering,T
Common,Grouping,grouping,Technology,Device,device,Composition,C
Common,Grouping,grouping,Technology,Device,device,Aggregation,G
Common,Grouping,grouping,Technology,Device,device,Assignment,I
Common,Grouping,grouping,Technology,Device,device,Realization,R
Common,Grouping,grouping,Technology,Device,device,Serving,V
Common,Grouping,grouping,Technology,Device,device,Access,A
Common,Grouping,grouping,Technology,Device,device,Influence,N
Common,Grouping,grouping,Technology,Device,device,Association,O
Common,Grouping,grouping,Technology,Device,device,Specialization,S
Common,Grouping,grouping,Technology,Device,device,Flow,F
Common,Grouping,grouping,Technology,Device,device,Triggering,T
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Composition,C
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Aggregation,G
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Assignment,I
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Realization,R
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Serving,V
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Access,A
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Influence,N
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Association,O
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Specialization,S
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Flow,F
Common,Grouping,grouping,Technology,Distribution Network,distribution-network,Triggering,T
Common,Grouping,grouping,Technology,Equipment,equipment,Composition,C
Common,Grouping,grouping,Technology,Equipment,equipment,Aggregation,G
Common,Grouping,grouping,Technology,Equipment,equipment,Assignment,I
Common,Grouping,grouping,Technology,Equipment,equipment,Realization,R
Common,Grouping,grouping,Technology,Equipment,equipment,Serving,V
Common,Grouping,grouping,Technology,Equipment,equipment,Access,A
Common,Grouping,grouping,Technology,Equipment,equipment,Influence,N
Common,Grouping,grouping,Technology,Equipment,equipment,Association,O
Common,Grouping,grouping,Technology,Equipment,equipment,Specialization,S
Common,Grouping,grouping,Technology,Equipment,equipment,Flow,F
Common,Grouping,grouping,Technology,Equipment,equipment,Triggering,T
Common,Grouping,grouping,Technology,Facility,facility,Composition,C
Common,Grouping,grouping,Technology,Facility,facility,Aggregation,G
Common,Grouping,grouping,Technology,Facility,facility,Assignment,I
Common,Grouping,grouping,Technology,Facility,facility,Realization,R
Common,Grouping,grouping,Technology,Facility,facility,Serving,V
Common,Grouping,grouping,Technology,Facility,facility,Access,A
Common,Grouping,grouping,Technology,Facility,facility,Influence,N
Common,Grouping,grouping,Technology,Facility,facility,Association,O
Common,Grouping,grouping,Technology,Facility,facility,Specialization,S
Common,Grouping,grouping,Technology,Facility,facility,Flow,F
Common,Grouping,grouping,Technology,Facility,facility,Triggering,T
Common,Grouping,grouping,Technology,Material,material,Composition,C
Common,Grouping,grouping,Technology,Material,material,Aggregation,G
Common,Grouping,grouping,Technology,Material,material,Assignment,I
Common,Grouping,grouping,Technology,Material,material,Realization,R
Common,Grouping,grouping,Technology,Material,material,Serving,V
Common,Grouping,grouping,Technology,Material,material,Access,A
Common,Grouping,grouping,Technology,Material,material,Influence,N
Common,Grouping,grouping,Technology,Material,material,Association,O
Common,Grouping,grouping,Technology,Material,material,Specialization,S
Common,Grouping,grouping,Technology,Material,material,Flow,F
Common,Grouping,grouping,Technology,Material,material,Triggering,T
Common,Grouping,grouping,Technology,Node,technology-node,Composition,C
Common,Grouping,grouping,Technology,Node,technology-node,Aggregation,G
Common,Grouping,grouping,Technology,Node,technology-node,Assignment,I
Common,Grouping,grouping,Technology,Node,technology-node,Realization,R
Common,Grouping,grouping,Technology,Node,technology-node,Serving,V
Common,Grouping,grouping,Technology,Node,technology-node,Access,A
Common,Grouping,grouping,Technology,Node,technology-node,Influence,N
Common,Grouping,grouping,Technology,Node,technology-node,Association,O
Common,Grouping,grouping,Technology,Node,technology-node,Specialization,S
Common,Grouping,grouping,Technology,Node,technology-node,Flow,F
Common,Grouping,grouping,Technology,Node,technology-node,Triggering,T
Common,Grouping,grouping,Technology,System Software,system-software,Composition,C
Common,Grouping,grouping,Technology,System Software,system-software,Aggregation,G
Common,Grouping,grouping,Technology,System Software,system-software,Assignment,I
Common,Grouping,grouping,Technology,System Software,system-software,Realization,R
Common,Grouping,grouping,Technology,System Software,system-software,Serving,V
Common,Grouping,grouping,Technology,System Software,system-software,Access,A
Common,Grouping,grouping,Technology,System Software,system-software,Influence,N
Common,Grouping,grouping,Technology,System Software,system-software,Association,O
Common,Grouping,grouping,Technology,System Software,system-software,Specialization,S
Common,Grouping,grouping,Technology,System Software,system-software,Flow,F
Common,Grouping,grouping,Technology,System Software,system-software,Triggering,T
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Composition,C
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Aggregation,G
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Assignment,I
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Realization,R
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Serving,V
Common,Grouping,grouping,Technology,Technology Interface,technology-interface,Access,A
